"longitude","latitude","magnitude","time_string","depth","catalog_id","event_id"
9.6555976507066,46.358128793107,4.85757705378316,"2021-07-01-01T16:46:53",NA,8077,4
14.3484442389256,41.7519257856919,4.63161716710786,"2021-07-01-01T19:20:03",NA,8150,2
13.1532924903263,44.5376621185276,4.88771549453726,"2021-07-01-01T03:46:54",NA,8302,1
16.9484585371216,39.6806005535843,4.45297760311083,"2021-07-01-01T19:17:59",NA,8530,4
5.60356638754856,44.7212887943413,4.26404266487583,"2021-07-01-01T22:35:32",NA,8533,2
9.0003486073075,47.5050435194773,4.71341207691681,"2021-06-30-30T03:29:55",NA,8603,1
5.66617079126882,46.0904988530288,4.37771561536862,"2021-07-01-01T00:28:23",NA,8633,1
19.1294778761561,40.1117082171398,4.28494602675609,"2021-07-01-01T18:13:36",NA,8685,2
12.9004434898281,45.2194761228729,5.79069883098945,"2021-07-01-01T08:06:21",NA,8733,1
12.456898473558,42.3788532082802,4.18840054170531,"2021-07-01-01T05:18:42",NA,8928,1
13.4231845738763,43.5157246279989,4.08789294155333,"2021-07-01-01T05:28:48",NA,8956,3
17.0953210628345,38.9137469329974,5.42201964006234,"2021-07-01-01T07:49:24",NA,9024,1
6.43577583114396,44.2473537110919,4.7513563419507,"2021-07-01-01T19:58:41",NA,9035,3
9.93255172905372,42.2403890078948,4.3986312282674,"2021-07-01-01T18:42:44",NA,9180,2
14.630837585052,44.2820935190637,4.01176494101663,"2021-07-01-01T06:03:42",NA,9183,1
13.4907672920416,43.5414903921004,5.31265548292468,"2021-07-01-01T03:55:18",NA,9285,2
18.8955580874655,41.3007825181799,5.48698155031015,"2021-07-01-01T10:44:44",NA,9331,3
10.3244072362296,47.7313389470521,4.39574239845564,"2021-07-01-01T08:16:41",NA,9371,1
11.7863235281887,37.0953763391743,4.52695317450635,"2021-07-01-01T09:18:40",NA,9373,1
11.5471002783613,45.2359731297841,4.09837208299064,"2021-07-01-01T02:52:02",NA,9381,2
15.7597101638396,36.678669225211,4.26300446210286,"2021-07-01-01T22:49:26",NA,9395,3
5.3266381791574,44.9570310445856,4.24597325118277,"2021-07-01-01T09:42:38",NA,9423,1
14.6154485924328,42.2111341273235,4.68316105925992,"2021-07-01-01T05:03:57",NA,9486,1
13.4322945238752,44.6419025623817,4.63365385807572,"2021-07-01-01T15:34:17",NA,9528,1
13.6734054583237,44.3484836248499,4.00377292016747,"2021-07-01-01T06:44:25",NA,9549,2
16.4651686843907,42.0168098714702,4.00092601444879,"2021-07-01-01T02:42:56",NA,9719,2
17.6045647913464,37.8711322491611,4.02685963175157,"2021-07-01-01T11:49:35",NA,9793,1
12.5921482014602,43.457461157115,5.0304777141333,"2021-06-27-27T13:22:51",NA,9817,1
5.46286919168755,44.3613794929069,4.13515103402327,"2021-07-01-01T05:05:20",NA,9906,1
10.5754149415712,41.3980316060044,4.30629165510059,"2021-07-01-01T16:34:27",NA,9994,4
18.6434427407966,40.3250128063573,4.00251885787769,"2021-07-01-01T12:41:15",NA,10050,1
15.1976918265893,43.8806549882865,4.10821481611568,"2021-07-01-01T19:28:22",NA,10121,2
9.49644859430008,43.2046594153591,4.44452050738416,"2021-07-01-01T14:41:50",NA,10193,1
9.27535786699783,45.1360489343395,4.02424342016854,"2021-07-01-01T07:40:11",NA,10199,1
8.85824207474952,47.6904171325418,4.03133907772674,"2021-06-30-30T03:08:46",NA,10385,1
16.1152749285284,41.1421717582382,4.37010623341724,"2021-07-01-01T16:02:38",NA,10418,4
15.6983178657941,38.1798206427468,4.0238321347173,"2021-07-01-01T03:55:25",NA,10490,2
8.94282315475007,47.5324236078397,4.12017160529828,"2021-06-30-30T04:36:07",NA,10568,1
14.314378061852,44.2419397397526,4.10766313482145,"2021-07-01-01T16:45:17",NA,10586,2
12.3057315209955,40.8328060531234,4.51140963016052,"2021-07-01-01T21:05:24",NA,10607,2
11.0742862774488,42.8657618679097,4.82789655810637,"2021-07-01-01T05:31:47",NA,10709,1
13.7193929238068,45.2699111686503,4.22587094333447,"2021-07-01-01T05:40:06",NA,10792,1
8.40707914219657,47.0415856595803,4.0710118177203,"2021-07-01-01T04:34:33",NA,10899,1
